near_term,long_term,end_hora,use_body,body_pct,sl_atr_mult,tp_rr,trades,wr,pf,pnl,max_dd,max_dd_pct,growth_pct,calmar,score
3,75,11:30,True,60,1.0,2.5,960,22.5,0.8442,-25899.87,38068.25,76.1365,-51.8,-0.6804,0.157334
5,75,11:30,True,70,2.0,1.5,785,34.01,0.8471,-29380.57,47603.03,95.2061,-58.76,-0.6172,0.156413
3,75,11:30,True,60,1.5,1.5,949,33.09,0.8386,-28924.36,45909.64,91.8193,-57.85,-0.63,0.156331
5,75,12:00,True,70,1.0,1.5,977,32.34,0.7967,-28663.46,38210.33,76.4207,-57.33,-0.7501,0.156138
5,50,11:30,True,60,2.0,1.5,1059,34.84,0.8758,-31782.92,48103.72,96.2074,-63.57,-0.6607,0.155956
2,50,11:30,True,60,1.5,1.5,980,33.06,0.8371,-30296.81,42422.8,84.8456,-60.59,-0.7142,0.155853
2,20,11:30,True,70,2.0,2.0,900,29.0,0.8758,-29838.57,44273.37,88.5467,-59.68,-0.674,0.155793
5,50,11:00,False,0,2.0,1.5,1285,36.26,0.891,-35134.26,44905.52,89.811,-70.27,-0.7824,0.155174
2,50,12:00,True,60,2.0,2.5,953,23.92,0.8946,-27115.89,47063.56,94.1271,-54.23,-0.5762,0.155166
3,75,11:30,True,70,2.0,1.5,731,33.65,0.8396,-28912.5,48056.83,96.1137,-57.83,-0.6016,0.154148
2,50,11:30,True,60,1.0,2.5,988,22.57,0.8426,-27260.47,36095.58,72.1912,-54.52,-0.7552,0.154127
2,35,11:30,True,60,2.0,2.0,939,28.65,0.8817,-29807.81,45745.64,91.4913,-59.62,-0.6516,0.154013
5,20,11:30,False,0,1.0,2.5,2066,24.25,0.9051,-31434.35,39225.22,78.4504,-62.87,-0.8014,0.15392
3,75,11:30,True,60,1.0,2.0,978,26.69,0.8259,-27923.83,37832.9,75.6658,-55.85,-0.7381,0.153844
5,35,11:00,False,0,2.0,1.5,1376,36.41,0.8936,-36729.34,42397.55,84.7951,-73.46,-0.8663,0.153555
5,75,11:00,False,0,2.0,1.5,1176,35.8,0.8861,-33637.83,48505.91,97.0118,-67.28,-0.6935,0.152346
5,50,12:00,True,70,1.5,2.0,1033,26.91,0.8561,-29366.91,41016.62,82.0332,-58.73,-0.716,0.151495
5,75,12:00,True,70,2.0,2.5,836,23.92,0.8823,-26470.03,48696.23,97.3925,-52.94,-0.5436,0.150827
3,50,11:00,False,0,2.0,1.5,1217,35.99,0.8854,-35074.23,46346.56,92.6931,-70.15,-0.7568,0.14979
2,50,11:30,True,60,1.5,2.0,961,27.16,0.848,-30328.24,39098.46,78.1969,-60.66,-0.7757,0.148445
3,75,12:00,True,60,2.0,2.5,929,23.79,0.888,-28106.24,46691.15,93.3823,-56.21,-0.602,0.148249
3,75,11:30,True,60,1.5,2.0,932,27.15,0.8459,-29777.2,40331.19,80.6624,-59.55,-0.7383,0.147938
5,50,12:00,True,70,1.0,2.5,1071,22.41,0.843,-27947.14,38541.18,77.0824,-55.89,-0.7251,0.145474
2,50,12:00,True,70,1.0,1.5,940,31.81,0.7856,-29925.0,37779.9,75.5598,-59.85,-0.7921,0.145217
3,20,12:30,True,70,2.0,2.5,1258,24.32,0.9048,-30236.08,46663.05,93.3261,-60.47,-0.648,0.14513
2,50,11:30,True,70,2.0,1.5,752,33.51,0.8343,-30934.75,46390.83,92.7817,-61.87,-0.6668,0.145094
3,35,12:00,True,60,1.5,2.5,1219,23.38,0.8834,-29816.19,42666.73,85.3335,-59.63,-0.6988,0.144914
5,50,12:00,True,70,1.5,1.5,1057,32.54,0.8388,-30776.79,46314.34,92.6287,-61.55,-0.6645,0.144695
2,35,11:30,True,70,1.5,1.5,850,32.47,0.8097,-31672.13,40371.86,80.7437,-63.34,-0.7845,0.141695
2,20,12:00,False,0,1.5,2.5,1898,24.39,0.9106,-34186.87,40048.51,80.097,-68.37,-0.8536,0.140871
3,20,11:30,False,0,2.0,2.0,1549,30.02,0.9176,-33187.55,52700.87,105.4017,-66.38,-0.6297,0.139865
5,35,12:00,True,70,1.0,1.5,1195,32.89,0.809,-33178.03,38270.52,76.541,-66.36,-0.8669,0.139365
3,75,11:00,False,0,2.0,1.5,1107,35.5,0.8763,-34620.5,50613.91,101.2278,-69.24,-0.684,0.138877
3,35,11:00,False,0,2.0,1.5,1304,36.04,0.885,-37792.66,45361.05,90.7221,-75.59,-0.8332,0.138194
3,50,12:00,True,70,1.0,2.5,998,22.04,0.8303,-28555.41,37918.01,75.836,-57.11,-0.7531,0.138133
2,35,11:30,True,60,1.0,2.5,1067,22.68,0.839,-30405.2,35943.42,71.8868,-60.81,-0.8459,0.137778
5,20,12:00,True,60,1.5,2.0,1596,27.94,0.8879,-34374.91,42665.15,85.3303,-68.75,-0.8057,0.137404
5,35,12:00,True,70,1.0,2.0,1177,26.85,0.8321,-31368.38,38776.42,77.5528,-62.74,-0.809,0.137399
5,20,12:00,True,60,1.0,2.5,1682,23.07,0.8816,-31654.21,41815.92,83.6318,-63.31,-0.757,0.135847
3,35,12:00,True,70,1.0,2.0,1093,26.53,0.8227,-31242.01,37763.72,75.5274,-62.48,-0.8273,0.135804
3,50,12:00,True,70,1.5,2.0,967,26.37,0.8394,-31001.95,41394.84,82.7897,-62.0,-0.7489,0.13509
2,75,11:30,True,70,1.5,1.5,699,31.62,0.7824,-29837.74,42698.05,85.3961,-59.68,-0.6988,0.134113
5,35,12:00,True,70,1.5,1.5,1130,32.74,0.8383,-33257.19,45644.04,91.2881,-66.51,-0.7286,0.134055
2,35,11:30,True,60,1.0,1.5,1108,32.76,0.7996,-34147.09,36869.79,73.7396,-68.29,-0.9262,0.133676
3,50,11:30,False,0,1.5,2.5,1436,24.65,0.8918,-33446.87,42663.7,85.3274,-66.89,-0.784,0.133513
5,35,12:30,True,60,2.0,2.5,1281,23.97,0.9041,-31891.33,47692.17,95.3843,-63.78,-0.6687,0.13349
5,35,12:00,True,70,1.0,2.5,1146,22.51,0.8432,-30152.62,40167.21,80.3344,-60.31,-0.7507,0.131545
5,75,12:00,True,70,1.0,2.0,970,25.77,0.8071,-29629.57,40618.88,81.2378,-59.26,-0.7295,0.130406
2,75,11:30,True,70,1.5,2.5,676,22.49,0.8164,-27976.68,41472.81,82.9456,-55.95,-0.6746,0.130377
2,35,11:30,True,60,1.5,2.0,1031,27.35,0.8433,-33915.5,39054.88,78.1098,-67.83,-0.8684,0.129536
3,20,11:30,False,0,1.5,2.0,1821,29.16,0.8966,-37615.54,42314.29,84.6286,-75.23,-0.889,0.128573
3,50,12:00,True,60,1.5,2.5,1147,22.93,0.869,-31416.05,43907.94,87.8159,-62.83,-0.7155,0.128056
2,75,11:30,True,70,1.0,2.5,707,21.22,0.7884,-27160.36,38242.47,76.4849,-54.32,-0.7102,0.127294
3,20,12:00,True,70,1.0,2.0,1346,26.82,0.8415,-33269.05,40975.16,81.9503,-66.54,-0.8119,0.126693
3,20,12:00,True,70,1.0,1.5,1371,32.9,0.8213,-34845.59,42685.97,85.3719,-69.69,-0.8163,0.126553
2,20,11:30,True,70,1.5,1.5,1004,32.87,0.8213,-34583.62,43423.65,86.8473,-69.17,-0.7964,0.126311
3,35,12:00,True,70,1.0,2.5,1066,22.14,0.8316,-30622.05,39106.43,78.2129,-61.24,-0.783,0.126157
3,35,12:00,True,70,1.5,2.0,1031,26.67,0.8415,-32922.15,41935.49,83.871,-65.84,-0.7851,0.126055
3,20,12:00,True,70,1.5,2.5,1221,23.26,0.8728,-32284.9,43923.5,87.847,-64.57,-0.735,0.126
2,75,12:00,True,70,1.0,1.5,831,31.05,0.7558,-30443.99,40010.87,80.0217,-60.89,-0.7609,0.12542
5,35,12:00,True,70,2.0,2.0,1006,28.13,0.8682,-33965.13,46809.1,93.6182,-67.93,-0.7256,0.124819
3,75,12:00,True,70,1.0,2.0,902,25.39,0.7928,-30067.67,39915.62,79.8312,-60.14,-0.7533,0.123469
3,20,12:00,True,70,1.0,2.5,1307,22.49,0.8506,-32344.96,40193.09,80.3862,-64.69,-0.8047,0.123084
3,20,12:00,True,60,1.0,2.5,1580,22.59,0.8694,-33265.48,41612.93,83.2259,-66.53,-0.7994,0.122506
2,75,11:30,True,60,1.0,2.0,899,25.92,0.7955,-30789.95,39927.57,79.8551,-61.58,-0.7711,0.122381
3,50,12:00,True,70,1.5,1.5,989,31.85,0.8162,-33244.25,46473.64,92.9473,-66.49,-0.7153,0.122037
2,75,11:30,True,70,1.5,2.0,691,25.9,0.796,-30224.92,41574.24,83.1485,-60.45,-0.727,0.122028
2,50,12:00,True,70,1.0,2.0,932,25.32,0.7953,-31069.98,38564.88,77.1298,-62.14,-0.8057,0.121842
5,20,12:00,True,70,1.0,2.5,1390,22.73,0.8568,-32521.36,42653.92,85.3078,-65.04,-0.7624,0.120178
5,20,12:00,True,60,2.0,2.0,1398,28.54,0.8984,-35426.36,52038.54,104.0771,-70.85,-0.6808,0.118857
2,35,11:30,False,0,2.0,2.0,1290,29.53,0.8953,-35902.93,51870.92,103.7418,-71.81,-0.6922,0.118693
5,35,12:00,True,60,1.5,2.0,1345,27.29,0.8623,-36433.63,41975.48,83.951,-72.87,-0.868,0.117549
2,35,11:30,True,60,1.0,2.0,1094,26.69,0.8139,-34243.45,38096.79,76.1936,-68.49,-0.8989,0.11753
5,50,12:30,True,60,2.0,2.5,1216,23.77,0.8934,-33625.52,49260.73,98.5215,-67.25,-0.6826,0.117328
5,75,12:00,True,60,1.0,1.5,1223,32.46,0.7983,-34832.47,43028.64,86.0573,-69.66,-0.8095,0.116586
3,50,12:00,True,60,1.0,1.5,1282,32.68,0.805,-35646.34,42592.92,85.1858,-71.29,-0.8369,0.116377
3,75,12:00,True,60,1.0,1.5,1136,32.04,0.7892,-34333.6,42514.43,85.0289,-68.67,-0.8076,0.11566
2,35,11:30,True,60,1.5,1.5,1055,32.89,0.8194,-36734.31,43485.11,86.9702,-73.47,-0.8448,0.114832
3,75,12:00,True,70,2.0,2.5,786,23.41,0.8555,-30847.32,50291.19,100.5824,-61.69,-0.6134,0.114829
5,20,12:00,True,70,1.0,2.0,1437,26.93,0.8431,-34828.7,43519.41,87.0388,-69.66,-0.8003,0.114688
2,50,12:00,True,70,2.0,2.5,802,23.44,0.8552,-31795.03,49083.21,98.1664,-63.59,-0.6478,0.112518
5,35,12:30,True,70,2.0,2.5,1089,23.78,0.8808,-33764.34,49463.93,98.9279,-67.53,-0.6826,0.111892
5,20,12:00,True,70,1.5,2.0,1333,27.61,0.8611,-36065.46,46041.17,92.0823,-72.13,-0.7833,0.111802
5,35,11:30,False,0,2.0,2.0,1449,29.81,0.8981,-39033.37,49232.37,98.4647,-78.07,-0.7928,0.110155
5,35,12:00,True,60,2.0,2.0,1194,28.22,0.8791,-36889.21,49150.02,98.3,-73.78,-0.7505,0.10962
2,75,11:30,True,60,2.0,2.0,796,28.02,0.8441,-33527.04,51250.22,102.5004,-67.05,-0.6542,0.109343
5,50,12:00,True,60,1.0,1.5,1382,33.0,0.81,-36989.75,44343.74,88.6875,-73.98,-0.8342,0.108835
2,75,11:30,True,60,1.5,1.5,875,32.0,0.7965,-34346.25,47224.53,94.4491,-68.69,-0.7273,0.108611
5,35,12:00,True,60,1.5,1.5,1392,33.12,0.8484,-37905.3,49837.87,99.6757,-75.81,-0.7606,0.107106
5,75,11:30,False,0,1.5,2.5,1380,24.35,0.8817,-35187.78,49825.49,99.651,-70.38,-0.7062,0.106044
2,35,12:00,True,70,1.0,1.5,1013,31.39,0.767,-35759.13,39794.93,79.5899,-71.52,-0.8986,0.104247
2,20,11:30,False,0,1.5,1.5,1778,34.7,0.8709,-42090.84,47201.25,94.4025,-84.18,-0.8917,0.104056
2,75,11:30,False,0,1.0,1.5,1351,33.16,0.8071,-38010.43,44602.21,89.2044,-76.02,-0.8522,0.102695
3,35,12:00,True,70,1.5,1.5,1057,31.88,0.8105,-37056.42,46535.29,93.0706,-74.11,-0.7963,0.100978
3,75,11:30,False,0,1.0,1.5,1481,33.36,0.8165,-39096.92,45151.52,90.303,-78.19,-0.8659,0.100058
2,75,11:30,True,60,1.0,2.5,884,21.38,0.7977,-31668.82,42853.32,85.7066,-63.34,-0.739,0.099287
2,75,11:30,True,70,2.0,2.0,650,27.38,0.8104,-33760.17,48873.48,97.747,-67.52,-0.6908,0.099261
3,75,11:30,False,0,1.5,2.5,1299,24.17,0.8716,-36136.42,49512.14,99.0243,-72.27,-0.7298,0.097873
3,50,12:30,True,60,2.0,2.5,1154,23.4,0.8784,-36563.38,48625.63,97.2513,-73.13,-0.7519,0.097579
5,50,12:30,True,70,2.0,2.5,1031,23.47,0.8685,-35205.66,50902.5,101.805,-70.41,-0.6916,0.096563
2,20,12:00,True,60,1.5,2.5,1356,23.01,0.867,-37332.66,44851.89,89.7038,-74.67,-0.8324,0.096109
5,20,11:30,False,0,1.5,2.0,1904,29.15,0.8884,-42541.0,44877.67,89.7553,-85.08,-0.9479,0.095932
5,75,12:00,True,70,1.5,1.5,938,31.34,0.7978,-34808.59,51833.66,103.6673,-69.62,-0.6715,0.095543
5,50,12:00,True,60,1.5,2.0,1262,26.7,0.8463,-38153.42,45323.31,90.6466,-76.31,-0.8418,0.094891
5,20,12:00,True,70,1.0,1.5,1472,32.68,0.8121,-39055.29,46264.55,92.5291,-78.11,-0.8442,0.094452
2,75,11:30,True,60,1.5,2.0,862,26.1,0.8059,-35260.17,44917.84,89.8357,-70.52,-0.785,0.094247
2,20,11:30,False,0,1.0,2.0,1895,28.07,0.8626,-40675.52,44651.79,89.3036,-81.35,-0.9109,0.093458
5,75,12:00,True,60,1.5,2.5,1106,22.42,0.8493,-34790.34,48592.1,97.1842,-69.58,-0.716,0.093384
5,75,11:30,False,0,1.0,1.5,1597,33.69,0.8214,-40487.28,46648.14,93.2963,-80.97,-0.8679,0.092836
3,50,12:30,True,70,1.0,1.5,1181,31.67,0.7737,-37549.62,42872.9,85.7458,-75.1,-0.8758,0.092289
5,75,12:00,True,70,1.0,2.5,958,21.09,0.7985,-32345.88,44401.19,88.8024,-64.69,-0.7285,0.092198
5,50,12:00,True,60,1.0,2.5,1322,22.39,0.8366,-35187.31,45952.19,91.9044,-70.37,-0.7657,0.092146
3,20,12:00,True,70,1.5,2.0,1260,26.98,0.847,-37875.07,48242.72,96.4854,-75.75,-0.7851,0.091524
3,35,12:00,True,60,1.0,1.5,1388,32.56,0.7998,-39987.09,43581.2,87.1624,-79.97,-0.9175,0.090516
5,35,11:30,False,0,1.5,1.5,1766,34.54,0.8661,-43610.41,49415.64,98.8313,-87.22,-0.8825,0.089886
3,35,12:00,True,70,2.0,2.0,943,27.25,0.8436,-38304.19,48107.2,96.2144,-76.61,-0.7962,0.089282
3,75,12:30,True,70,1.0,1.5,1039,30.99,0.7535,-36367.84,43182.34,86.3647,-72.74,-0.8422,0.088511
2,50,12:00,False,0,2.0,2.5,1310,24.27,0.8944,-37222.34,55650.0,111.3,-74.44,-0.6689,0.088466
2,50,12:00,True,60,1.5,2.5,1064,22.18,0.8412,-35822.39,47593.85,95.1877,-71.64,-0.7527,0.086648
2,50,12:00,True,70,1.5,2.5,869,21.63,0.8164,-34374.23,46065.83,92.1317,-68.75,-0.7462,0.086644
5,50,12:00,True,70,2.0,2.0,950,27.37,0.8446,-37821.83,51718.89,103.4378,-75.64,-0.7313,0.085164
5,75,12:30,True,70,1.0,1.5,1116,31.27,0.7608,-37428.71,44102.06,88.2041,-74.86,-0.8487,0.084752
2,35,11:30,True,70,2.0,1.5,805,33.04,0.8072,-39388.28,49985.92,99.9718,-78.78,-0.788,0.084742
3,50,12:30,True,70,2.0,2.5,982,23.12,0.8562,-36820.4,50334.4,100.6688,-73.64,-0.7315,0.08426
5,35,12:00,True,60,1.0,2.5,1419,22.55,0.8404,-37151.17,45981.69,91.9634,-74.3,-0.808,0.084059
2,35,12:00,True,70,1.0,2.0,1002,25.15,0.7791,-36629.04,40636.25,81.2725,-73.26,-0.9014,0.083706
5,50,12:00,True,60,1.0,2.0,1359,26.42,0.8177,-38226.65,46202.8,92.4056,-76.45,-0.8274,0.081919
3,20,12:00,True,60,1.5,2.0,1512,27.12,0.8618,-40559.93,49209.06,98.4181,-81.12,-0.8242,0.081766
3,20,12:00,True,60,1.0,1.5,1694,32.76,0.8253,-41291.89,49573.72,99.1474,-82.58,-0.8329,0.081537
2,50,11:30,False,0,1.0,1.5,1521,33.33,0.8108,-41955.21,46655.17,93.3103,-83.91,-0.8993,0.080679
5,50,12:30,True,70,1.0,1.5,1270,31.81,0.777,-39477.93,44773.01,89.546,-78.96,-0.8817,0.080438
2,20,12:00,True,60,1.0,2.5,1466,21.96,0.8389,-38651.47,43367.14,86.7343,-77.3,-0.8913,0.07952
5,35,12:00,True,60,1.0,1.5,1495,32.84,0.8031,-41808.41,45903.51,91.807,-83.62,-0.9108,0.078772
2,75,12:00,True,70,1.0,2.0,826,24.09,0.75,-34083.06,43028.98,86.058,-68.17,-0.7921,0.078297
2,75,12:00,True,60,1.0,1.5,1044,30.94,0.7544,-37556.28,45760.03,91.5201,-75.11,-0.8207,0.077539
2,75,11:30,False,0,1.0,2.0,1335,26.89,0.8164,-39134.73,46765.31,93.5306,-78.27,-0.8368,0.077195
5,75,12:00,True,70,1.5,2.5,903,21.82,0.8178,-34848.5,50139.04,100.2781,-69.7,-0.695,0.077172
2,50,12:00,True,70,1.0,2.5,913,20.59,0.7809,-34584.19,42760.81,85.5216,-69.17,-0.8088,0.076649
5,75,12:30,True,60,2.0,2.5,1114,23.07,0.8679,-38431.07,52231.64,104.4633,-76.86,-0.7358,0.076347
3,50,12:00,True,60,1.0,2.0,1266,25.99,0.8051,-38583.02,45267.63,90.5353,-77.17,-0.8523,0.076298
2,35,12:00,True,60,2.0,2.5,1010,23.37,0.8644,-37584.87,54363.55,108.7271,-75.17,-0.6914,0.075977
3,50,12:00,True,60,1.0,2.5,1233,21.82,0.8186,-37037.36,45970.44,91.9409,-74.07,-0.8057,0.07484
3,50,12:00,True,70,2.0,2.0,893,26.88,0.8299,-39319.26,50305.71,100.6114,-78.64,-0.7816,0.073867
3,35,12:30,True,60,2.0,2.5,1216,23.19,0.8725,-40669.82,49585.15,99.1703,-81.34,-0.8202,0.072439
3,35,12:00,True,60,1.0,2.5,1323,22.07,0.8254,-38541.52,45499.41,90.9988,-77.08,-0.8471,0.071404
2,50,12:00,True,60,1.0,1.5,1175,31.32,0.7679,-39832.45,46166.63,92.3333,-79.66,-0.8628,0.071226
5,35,11:30,False,0,1.0,2.5,1827,23.54,0.8615,-41571.12,47531.83,95.0637,-83.14,-0.8746,0.069224
2,50,11:30,False,0,1.0,2.0,1499,27.28,0.8252,-41696.5,46714.99,93.43,-83.39,-0.8926,0.068773
2,35,11:30,False,0,1.0,2.0,1620,27.47,0.8315,-43550.79,44669.43,89.3389,-87.1,-0.975,0.066336
3,75,12:00,True,70,1.0,2.5,892,20.52,0.7718,-34779.43,45776.33,91.5527,-69.56,-0.7598,0.066221
5,75,12:00,True,70,1.5,2.0,923,25.24,0.7975,-37653.86,50207.36,100.4147,-75.31,-0.75,0.066187
3,35,12:30,True,70,1.0,1.5,1272,31.53,0.7701,-41505.44,45601.78,91.2036,-83.01,-0.9102,0.065395
2,35,11:30,False,0,1.0,2.5,1565,23.07,0.8416,-41870.0,44514.67,89.0293,-83.74,-0.9406,0.065391
3,35,12:30,True,70,2.0,2.5,1034,23.11,0.8539,-39690.6,52217.12,104.4342,-79.38,-0.7601,0.06532
3,20,11:30,False,0,1.0,2.0,2063,28.21,0.8634,-43554.76,51957.48,103.915,-87.11,-0.8383,0.065152
2,50,12:00,True,70,1.5,2.0,891,25.03,0.7874,-38786.28,46287.19,92.5744,-77.57,-0.8379,0.064162
2,20,12:00,True,70,1.0,2.0,1237,25.63,0.7968,-40058.06,45789.13,91.5783,-80.12,-0.8748,0.063887
3,50,11:30,False,0,1.0,1.5,1670,33.65,0.814,-44746.72,49281.59,98.5632,-89.49,-0.908,0.063567
3,35,12:00,True,60,2.0,2.0,1125,27.29,0.8517,-43201.63,51205.58,102.4112,-86.4,-0.8437,0.061533
2,35,12:00,True,70,1.5,2.5,925,21.73,0.8096,-38341.02,47911.78,95.8236,-76.68,-0.8002,0.061024
2,50,12:00,True,70,1.5,1.5,909,30.36,0.7679,-39697.96,50199.78,100.3996,-79.4,-0.7908,0.06095
5,50,12:30,True,70,1.0,2.0,1252,25.24,0.7876,-40382.88,45245.07,90.4901,-80.77,-0.8925,0.058962
3,75,12:00,True,70,1.5,2.5,849,21.44,0.7976,-36805.9,50894.74,101.7895,-73.61,-0.7232,0.057643
2,35,12:00,True,60,1.5,2.5,1134,22.31,0.8341,-40346.53,50329.65,100.6593,-80.69,-0.8016,0.056479
2,20,12:00,True,70,1.0,1.5,1258,31.4,0.7712,-42070.73,48746.05,97.4921,-84.14,-0.8631,0.056258
3,35,11:30,False,0,1.0,2.5,1710,23.27,0.8476,-43418.51,47624.93,95.2499,-86.84,-0.9117,0.054155
3,35,12:00,True,60,1.5,2.0,1263,26.37,0.8284,-43399.16,49346.52,98.693,-86.8,-0.8795,0.053345
2,50,12:30,True,70,1.0,1.5,1085,30.23,0.7383,-40902.75,45976.5,91.953,-81.81,-0.8896,0.052616
3,50,12:30,True,70,1.0,2.0,1169,24.89,0.7754,-40335.83,46047.82,92.0956,-80.67,-0.876,0.05231
5,20,12:30,True,60,1.5,2.5,1768,23.19,0.8734,-43910.61,51808.1,103.6162,-87.82,-0.8476,0.052075
3,20,12:00,True,60,1.0,2.0,1656,26.45,0.8294,-43478.95,50286.91,100.5738,-86.96,-0.8646,0.051669
2,75,11:30,False,0,1.0,2.5,1307,22.19,0.8172,-40486.81,50418.17,100.8363,-80.97,-0.803,0.04933
5,35,12:30,True,70,1.5,2.5,1209,22.0,0.8325,-41218.48,51059.25,102.1185,-82.44,-0.8073,0.049183
2,35,12:00,True,70,1.0,2.5,978,20.65,0.7734,-38884.68,44979.69,89.9594,-77.77,-0.8645,0.048266
5,35,12:00,True,60,1.0,2.0,1465,26.35,0.8093,-43528.01,48233.44,96.4669,-87.06,-0.9024,0.0482
3,35,11:30,False,0,1.0,1.5,1811,33.57,0.8166,-47863.99,49624.0,99.248,-95.73,-0.9645,0.047961
5,35,12:30,True,70,1.0,1.5,1373,31.68,0.7711,-44199.5,48087.75,96.1755,-88.4,-0.9191,0.047759
2,75,12:30,True,70,1.0,1.5,956,29.6,0.7158,-39633.94,46727.5,93.455,-79.27,-0.8482,0.047711
3,20,12:30,True,70,1.0,1.5,1628,32.43,0.7946,-45424.92,50790.3,101.5806,-90.85,-0.8944,0.046705
5,75,12:00,True,60,1.0,2.0,1212,25.33,0.7828,-40997.43,49335.11,98.6702,-81.99,-0.831,0.046304
2,20,11:30,False,0,2.0,1.5,1386,34.56,0.8432,-50002.21,51346.76,102.6935,-100.0,-0.9738,0.04611
2,35,11:30,False,0,1.0,1.5,1653,33.09,0.8039,-47539.04,48599.2,97.1984,-95.08,-0.9782,0.045761
5,35,11:30,False,0,1.5,2.0,1699,28.25,0.861,-48047.88,50502.66,101.0053,-96.1,-0.9514,0.044854
2,75,11:30,False,0,1.5,2.0,1239,27.28,0.8245,-45041.31,50461.96,100.9239,-90.08,-0.8926,0.044281
2,50,11:30,False,0,1.0,2.5,1455,22.68,0.8248,-43031.92,48844.44,97.6889,-86.06,-0.881,0.043888
3,35,12:00,True,60,1.0,2.0,1365,25.93,0.7977,-43671.05,47397.12,94.7942,-87.34,-0.9214,0.043845
2,20,12:00,True,70,1.0,2.5,1201,21.32,0.7975,-41135.68,46815.92,93.6318,-82.27,-0.8787,0.043766
2,35,11:30,False,0,1.5,2.0,1477,27.96,0.8429,-47874.62,48726.65,97.4533,-95.75,-0.9825,0.042072
5,50,12:30,True,70,1.5,2.5,1134,21.6,0.8204,-41333.25,51646.94,103.2939,-82.67,-0.8003,0.042003
5,20,11:30,False,0,1.5,1.5,1723,33.84,0.8345,-50083.52,50642.86,101.2857,-100.17,-0.989,0.041887
3,75,11:30,False,0,1.0,2.0,1463,26.73,0.8092,-44162.18,50614.26,101.2285,-88.32,-0.8725,0.041351
3,20,11:30,False,0,2.0,1.5,1232,34.33,0.8297,-50069.09,51180.15,102.3603,-100.14,-0.9783,0.040696
3,75,12:00,True,60,1.0,2.0,1127,24.93,0.7694,-41125.01,49030.41,98.0608,-82.25,-0.8388,0.040411
5,20,11:30,False,0,2.0,1.5,1158,34.28,0.8259,-50125.58,51365.77,102.7315,-100.25,-0.9759,0.038543
3,20,11:30,False,0,1.5,1.5,1635,33.58,0.8264,-50085.76,50514.57,101.0291,-100.17,-0.9915,0.038499
3,35,11:30,False,0,1.0,2.0,1774,27.56,0.8294,-47717.27,49164.3,98.3286,-95.43,-0.9706,0.036082
2,50,12:00,True,60,1.0,2.0,1163,24.76,0.7706,-42656.64,48723.62,97.4472,-85.31,-0.8755,0.033282
2,35,12:00,True,70,1.5,2.0,952,25.11,0.7771,-44052.74,48784.05,97.5681,-88.11,-0.903,0.029466
3,35,11:30,False,0,1.5,1.5,1423,32.96,0.8041,-50110.8,50145.6,100.2912,-100.22,-0.9993,0.029454
2,50,11:30,False,0,1.5,2.0,1380,27.46,0.8291,-48621.32,50430.16,100.8603,-97.24,-0.9641,0.028621
5,35,11:30,False,0,2.0,1.5,980,33.27,0.8026,-50194.17,50591.12,101.1822,-100.39,-0.9922,0.028568
2,50,11:30,False,0,2.0,1.5,1092,33.42,0.8056,-50075.42,51995.55,103.9911,-100.15,-0.9631,0.027872
2,20,12:00,False,0,2.0,2.0,1396,27.79,0.85,-50229.27,51296.64,102.5933,-100.46,-0.9792,0.027126
2,20,12:00,False,0,2.0,1.5,973,33.09,0.8034,-50197.08,51183.28,102.3666,-100.39,-0.9807,0.027116
5,20,12:00,False,0,2.0,1.5,972,32.82,0.8013,-50082.62,50964.46,101.9289,-100.17,-0.9827,0.026553
2,35,11:30,False,0,2.0,1.5,1023,33.14,0.8004,-50049.21,51378.13,102.7563,-100.1,-0.9741,0.026547
3,35,11:30,False,0,2.0,1.5,957,33.12,0.7959,-50022.68,50739.73,101.4795,-100.05,-0.9859,0.026332
2,35,12:00,True,60,1.0,1.5,1273,31.03,0.7536,-46504.94,49131.75,98.2635,-93.01,-0.9465,0.026067
3,20,11:30,False,0,1.0,1.5,1833,33.01,0.7992,-50194.42,51270.23,102.5405,-100.39,-0.979,0.025243
5,20,12:30,False,0,2.0,2.5,1581,23.72,0.8704,-50112.19,50112.19,100.2244,-100.22,-1.0,0.024997
2,35,11:30,False,0,1.5,1.5,1344,32.74,0.7945,-50142.17,50352.52,100.705,-100.28,-0.9958,0.024869
3,20,12:00,False,0,2.0,1.5,946,32.88,0.7965,-50168.59,50921.3,101.8426,-100.34,-0.9852,0.024701
5,20,11:30,False,0,1.0,1.5,1755,32.99,0.7946,-50087.6,51218.18,102.4364,-100.18,-0.9779,0.024198
2,20,12:00,False,0,1.5,2.0,1715,26.94,0.8404,-50046.28,50268.34,100.5367,-100.09,-0.9956,0.024192
5,50,11:30,False,0,1.5,1.5,1411,33.1,0.8022,-50202.15,52571.9,105.1438,-100.4,-0.9549,0.023908
2,20,12:00,False,0,1.5,1.5,1286,32.27,0.7974,-50003.03,51079.25,102.1585,-100.01,-0.9789,0.023713
5,75,12:30,True,70,1.0,2.0,1106,24.14,0.75,-42697.19,49198.3,98.3966,-85.39,-0.8679,0.023047
3,35,11:30,False,0,2.0,2.0,1230,28.29,0.8398,-50357.85,52033.07,104.0661,-100.72,-0.9678,0.022969
3,20,12:30,False,0,2.0,2.5,1533,23.48,0.8661,-50124.48,50124.48,100.249,-100.25,-1.0,0.022705
